防迷路,#genre#
云南卫视,http://139.196.228.200:35455/itv/5000000011000031120.m3u8?cdn=bestzb
浙江卫视-50-FPS,http://139.196.228.200:35455/itv/5000000004000007275.m3u8?cdn=bestzb
浙江卫视,http://139.196.228.200:35455/itv/1000000001000014260.m3u8?cdn=ystenlive
浙江卫视-HEVC,http://139.196.228.200:35455/itv/1000000005000265031.m3u8?cdn=ystenlive
重庆卫视,http://139.196.228.200:35455/itv/1000000001000001096.m3u8?cdn=ystenlive
重庆卫视-HEVC,http://139.196.228.200:35455/itv/1000000005000265017.m3u8?cdn=ystenlive



NewTV,#genre#
咪咕全民热练,http://139.196.228.200:35455/itv/3000000020000031315.m3u8?cdn=FifastbLive
求索动物,http://139.196.228.200:35455/itv/6000000002000010046.m3u8?cdn=wasusyt
求索纪录,http://139.196.228.200:35455/itv/6000000002000032052.m3u8?cdn=wasusyt
求索科学,http://139.196.228.200:35455/itv/6000000002000032344.m3u8?cdn=wasusyt
求索生活,http://139.196.228.200:35455/itv/6000000002000003382.m3u8?cdn=wasusyt
NewTV-精品综合,http://139.196.228.200:35455/itv/1000000004000019008.m3u8?cdn=ystenlive
NewTV-精品大剧,http://139.196.228.200:35455/itv/1000000004000013968.m3u8?cdn=ystenlive
NewTV-精品纪录,http://139.196.228.200:35455/itv/1000000004000013730.m3u8?cdn=ystenlive
NewTV-精品体育,http://139.196.228.200:35455/itv/1000000004000014634.m3u8?cdn=ystenlive
NewTV-精品萌宠,http://139.196.228.200:35455/itv/1000000006000032328.m3u8?cdn=ystenlive
NewTV-爱情喜剧,http://139.196.228.200:35455/itv/2000000003000000010.m3u8?cdn=hnbblive
NewTV-超级电视剧,http://139.196.228.200:35455/itv/1000000006000268003.m3u8?cdn=ystenlive
NewTV-超级电影,http://139.196.228.200:35455/itv/1000000003000012426.m3u8?cdn=ystenlive
NewTV-超级体育,http://139.196.228.200:35455/itv/1000000001000009601.m3u8?cdn=ystenlive
NewTV-超级综艺,http://139.196.228.200:35455/itv/1000000006000268002.m3u8?cdn=ystenlive
NewTV-潮妈辣婆,http://139.196.228.200:35455/itv/2000000003000000018.m3u8?cdn=hnbblive
NewTV-东北热剧,http://139.196.228.200:35455/itv/1000000005000266013.m3u8?cdn=ystenlive
NewTV-动作电影,http://139.196.228.200:35455/itv/1000000004000018653.m3u8?cdn=ystenlive
NewTV-古装剧场,http://139.196.228.200:35455/itv/2000000003000000024.m3u8?cdn=hnbblive
NewTV-欢乐剧场,http://139.196.228.200:35455/itv/1000000005000266012.m3u8?cdn=ystenlive
NewTV-家庭剧场,http://139.196.228.200:35455/itv/1000000004000008284.m3u8?cdn=ystenlive
NewTV-金牌综艺,http://139.196.228.200:35455/itv/1000000004000026167.m3u8?cdn=ystenlive
NewTV-惊悚悬疑,http://139.196.228.200:35455/itv/1000000004000024282.m3u8?cdn=ystenlive
NewTV-军旅剧场,http://139.196.228.200:35455/itv/2000000003000000014.m3u8?cdn=hnbblive
NewTV-军事评论,http://139.196.228.200:35455/itv/2000000003000000022.m3u8?cdn=hnbblive
NewTV-魅力潇湘,http://139.196.228.200:35455/itv/1000000001000006197.m3u8?cdn=ystenlive
NewTV-明星大片,http://139.196.228.200:35455/itv/2000000003000000016.m3u8?cdn=hnbblive
NewTV-农业致富,http://139.196.228.200:35455/itv/2000000003000000003.m3u8?cdn=hnbblive
NewTV-武博世界,http://139.196.228.200:35455/itv/2000000003000000007.m3u8?cdn=hnbblive
NewTV-炫舞未来,http://139.196.228.200:35455/itv/1000000001000000515.m3u8?cdn=ystenlive
NewTV-怡伴健康,http://139.196.228.200:35455/itv/1000000005000266011.m3u8?cdn=ystenlive
NewTV-中国功夫,http://139.196.228.200:35455/itv/2000000003000000009.m3u8?cdn=hnbblive
NewTV-黑莓电影,http://139.196.228.200:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
NewTV-黑莓动画,http://139.196.228.200:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
NewTV-哒啵电竞,http://139.196.228.200:35455/itv/1000000006000032327.m3u8?cdn=ystenlive
NewTV-哒啵赛事,http://139.196.228.200:35455/itv/1000000001000003775.m3u8?cdn=ystenlive


SiTV,#genre#
SiTV-动漫秀场,http://139.196.228.200:35455/itv/5000000011000031113.m3u8?cdn=bestzb
SiTV-都市剧场,http://139.196.228.200:35455/itv/5000000011000031111.m3u8?cdn=bestzb
SiTV-法治天地,http://139.196.228.200:35455/itv/9001547084732463424.m3u8?cdn=bestzb
SiTV-欢笑剧场,http://139.196.228.200:35455/itv/5000000002000009455.m3u8?cdn=bestzb
SiTV-欢笑剧场-4K,http://139.196.228.200:35455/itv/5000000007000010001.m3u8?cdn=bestzb
SiTV-金色学堂,http://139.196.228.200:35455/itv/5000000010000026105.m3u8?cdn=bestzb
SiTV-劲爆体育,http://139.196.228.200:35455/itv/5000000002000029972.m3u8?cdn=bestzb
SiTV-乐游,http://139.196.228.200:35455/itv/5000000011000031112.m3u8?cdn=bestzb
SiTV-魅力足球,http://139.196.228.200:35455/itv/5000000011000031207.m3u8?cdn=bestzb
SiTV-七彩戏剧,http://139.196.228.200:35455/itv/5000000011000031116.m3u8?cdn=bestzb
SiTV-生活时尚,http://139.196.228.200:35455/itv/5000000002000019634.m3u8?cdn=bestzb
SiTV-游戏风云,http://139.196.228.200:35455/itv/5000000011000031114.m3u8?cdn=bestzb

iHOT,#genre#
iHOT-爱电竞,http://139.196.228.200:35455/itv/6000000006000230630.m3u8?cdn=wasusyt
iHOT-爱谍战,http://139.196.228.200:35455/itv/6000000006000070630.m3u8?cdn=wasusyt
iHOT-爱动漫,http://139.196.228.200:35455/itv/6000000006000280630.m3u8?cdn=wasusyt
iHOT-爱都市,http://139.196.228.200:35455/itv/6000000006000080630.m3u8?cdn=wasusyt
iHOT-爱怀旧,http://139.196.228.200:35455/itv/6000000006000260630.m3u8?cdn=wasusyt
iHOT-爱经典,http://139.196.228.200:35455/itv/6000000006000060630.m3u8?cdn=wasusyt
iHOT-爱科幻,http://139.196.228.200:35455/itv/6000000006000020630.m3u8?cdn=wasusyt
iHOT-爱科学,http://139.196.228.200:35455/itv/6000000006000160630.m3u8?cdn=wasusyt
iHOT-爱浪漫,http://139.196.228.200:35455/itv/6000000006000040630.m3u8?cdn=wasusyt
iHOT-爱历史,http://139.196.228.200:35455/itv/6000000006000150630.m3u8?cdn=wasusyt
iHOT-爱旅行,http://139.196.228.200:35455/itv/6000000006000250630.m3u8?cdn=wasusyt
iHOT-爱奇谈,http://139.196.228.200:35455/itv/6000000006000270630.m3u8?cdn=wasusyt
iHOT-爱青春,http://139.196.228.200:35455/itv/6000000006000100630.m3u8?cdn=wasusyt
iHOT-爱赛车,http://139.196.228.200:35455/itv/6000000006000240630.m3u8?cdn=wasusyt
iHOT-爱体育,http://139.196.228.200:35455/itv/6000000006000290630.m3u8?cdn=wasusyt
iHOT-爱玩具,http://139.196.228.200:35455/itv/6000000006000220630.m3u8?cdn=wasusyt
iHOT-爱喜剧,http://139.196.228.200:35455/itv/6000000006000010630.m3u8?cdn=wasusyt
iHOT-爱悬疑,http://139.196.228.200:35455/itv/6000000006000050630.m3u8?cdn=wasusyt
iHOT-爱幼教,http://139.196.228.200:35455/itv/6000000006000180630.m3u8?cdn=wasusyt
iHOT-爱院线,http://139.196.228.200:35455/itv/6000000006000030630.m3u8?cdn=wasusyt

咪咕视频,#genre#
咪咕视频_8M1080_咪视通-1,http://139.196.228.200:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-2,http://139.196.228.200:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-3,http://139.196.228.200:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-4,http://139.196.228.200:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-5,http://139.196.228.200:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-6,http://139.196.228.200:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-7,http://139.196.228.200:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-8,http://139.196.228.200:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-9,http://139.196.228.200:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-10,http://139.196.228.200:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-11,http://139.196.228.200:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-12,http://139.196.228.200:35455/itv/3000000020000011518.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-13,http://139.196.228.200:35455/itv/3000000020000011519.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-14,http://139.196.228.200:35455/itv/3000000020000011520.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-15,http://139.196.228.200:35455/itv/3000000020000011521.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-16,http://139.196.228.200:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-17,http://139.196.228.200:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-18,http://139.196.228.200:35455/itv/3000000020000011524.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-19,http://139.196.228.200:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-20,http://139.196.228.200:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-21,http://139.196.228.200:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-22,http://139.196.228.200:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-23,http://139.196.228.200:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-24,http://139.196.228.200:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-25,http://139.196.228.200:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-26,http://139.196.228.200:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-27,http://139.196.228.200:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-28,http://139.196.228.200:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-29,http://139.196.228.200:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-30,http://139.196.228.200:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-31,http://139.196.228.200:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-32,http://139.196.228.200:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-33,http://139.196.228.200:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-34,http://139.196.228.200:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-35,http://139.196.228.200:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-36,http://139.196.228.200:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-37,http://139.196.228.200:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-38,http://139.196.228.200:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-39,http://139.196.228.200:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-40,http://139.196.228.200:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-41,http://139.196.228.200:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-42,http://139.196.228.200:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-43,http://139.196.228.200:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-44,http://139.196.228.200:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-45,http://139.196.228.200:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
咪咕视频_8M1080_湖南bblive-1,http://139.196.228.200:35455/itv/2000000003000000060.m3u8?cdn=hnbblive
咪咕视频_8M1080_湖南bblive-2,http://139.196.228.200:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
咪咕视频_8M1080_湖南bblive-3,http://139.196.228.200:35455/itv/2000000003000000062.m3u8?cdn=hnbblive
咪咕视频_8M1080_湖南bblive-4,http://139.196.228.200:35455/itv/2000000003000000063.m3u8?cdn=hnbblive
咪咕视频_8M1080_湖南bblive-5,http://139.196.228.200:35455/itv/2000000003000000064.m3u8?cdn=hnbblive
咪咕视频_8M1080_湖南bblive-6,http://139.196.228.200:35455/itv/2000000003000000065.m3u8?cdn=hnbblive
咪咕视频_8M1080_易视腾-1,http://139.196.228.200:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-2,http://139.196.228.200:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-3,http://139.196.228.200:35455/itv/1000000006000270003.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-4,http://139.196.228.200:35455/itv/1000000006000270004.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-5,http://139.196.228.200:35455/itv/1000000006000270005.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-6,http://139.196.228.200:35455/itv/1000000006000270006.m3u8?cdn=ystenlive



地方,#genre#


浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
内蒙新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
呼市新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=70072e9dff1f4042fcefde5b001af668&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=d5a1fe0898512f4a1d513bc0f9c5b751&txTime=771E8800
鄂尔多斯新闻,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=b7f46f8c1bcd9e2db3aa285e7afd6255&txTime=771E8800
巴彦淖尔新闻,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=7b16e82a11c42b867ae27383922ef7f9&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=08be8d464e60db2c3aa1e8e7d742f71d&txTime=771E8800
乌兰察布新闻,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=8bca81250fd7df3b633efcbb6150b0c6&txTime=771E8800
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
宁波-象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
宁波-余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
扬州-1,http://cm-wshls.homecdn.com/live/8bb.m3u8?wsSession=79513967f36b97291b6ac172-171280250661852&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
扬州-2,http://cm-wshls.homecdn.com/live/8bd.m3u8?wsSession=71483682f8c082ffbcb3f35c-171280252396805&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
扬州-3,http://cm-wshls.homecdn.com/live/8bf.m3u8?wsSession=79513967f36b97291b6ac172-171280256099580&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
镇江-1,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=6db346fad039327b1223d983-171280258830822&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
镇江-2,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=7525bc2371fef9193fbdbeb8-171280267129975&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
南京生活,http://live.nbs.cn/channels/njtv/shpd/nbs06.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8
南京新闻,http://live.nbs.cn/channels/njtv/xwzh/nbs06.m3u8
南京信息频道,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
苏州新闻,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8
